timestamp;Roll;Lat;Lng;Pitch
412207.22553011135;-8.70930290222168;47.69299;-2.8188843;2.0638535022735596
412307.22553011135;-8.938587188720703;47.6929658;-2.8188661;2.5188450813293457
412407.22553011135;-8.986051559448242;47.6929658;-2.8188661;2.633744716644287
412507.22553011135;-8.494845390319824;47.692942;-2.8188481;2.5124480724334717
412607.22553011135;-9.759143829345703;47.692942;-2.8188481;2.381422281265259
412707.22553011135;-11.572378158569336;47.6929185;-2.8188302;1.6748698949813843
412807.22553011135;-11.908953666687012;47.6929185;-2.8188302;0.8718050122261047
412907.22553011135;-11.3885498046875;47.6928957;-2.8188116;-0.019586659967899323
413007.22553011135;-11.848923683166504;47.6928957;-2.8188116;-0.24395038187503815
413107.22553011135;-12.99350643157959;47.6928957;-2.8188116;-0.08976469188928604
413207.22553011135;-12.533790588378906;47.6928738;-2.8187921;0.16000445187091827
413307.22553011135;-12.473308563232422;47.6928518;-2.8187739;0.3535521626472473
413407.22553011135;-11.886783599853516;47.6928518;-2.8187739;0.356275349855423
413507.22553011135;-12.206096649169922;47.6928306;-2.8187551;-0.19436097145080566
413607.22553011135;-12.403203010559082;47.6928306;-2.8187551;-0.7879577279090881
413707.22553011135;-10.83409309387207;47.6928102;-2.8187349;-1.301755428314209
413807.22553011135;-10.14120864868164;47.6928102;-2.8187349;-1.4172788858413696
413907.22553011135;-10.08414363861084;47.6927899;-2.8187147;-1.573045253753662
414007.22553011135;-10.436019897460938;47.6927899;-2.8187147;-1.5620330572128296
414107.22553011135;-11.136817932128906;47.6927899;-2.8187147;-1.4050089120864868
414207.22553011135;-11.958440780639648;47.6927703;-2.8186939;-1.2273473739624023
414307.22553011135;-13.224992752075195;47.6927512;-2.8186725;-0.39588910341262823
414407.22553011135;-12.952804565429688;47.6927512;-2.8186725;0.5203841328620911
414507.22553011135;-11.324172019958496;47.6927325;-2.8186512;1.7637841701507568
414607.22553011135;-10.409246444702148;47.6927325;-2.8186512;1.8005540370941162
414707.22553011135;-8.685469627380371;47.6927151;-2.8186293;1.332313895225525
414807.22553011135;-9.043417930603027;47.6927151;-2.8186293;0.8830525875091553
414907.22553011135;-10.85183048248291;47.6926982;-2.8186078;0.7639682292938232
415007.22553011135;-11.911808967590332;47.6926982;-2.8186078;0.6927582025527954
415107.22553011135;-13.052709579467773;47.6926982;-2.8186078;0.8525426387786865
415207.22553011135;-14.249504089355469;47.6926816;-2.8185866;1.180586338043213
415307.22553011135;-14.968350410461426;47.6926661;-2.8185651;2.0312178134918213
415407.22553011135;-14.421574592590332;47.6926661;-2.8185651;2.8618080615997314
415507.22553011135;-14.830931663513184;47.6926514;-2.818544;2.709149122238159
415607.22553011135;-15.248274803161621;47.6926514;-2.818544;1.8665950298309326
415707.22553011135;-15.387752532958984;47.6926381;-2.8185223;1.3762398958206177
415807.22553011135;-15.983823776245117;47.6926381;-2.8185223;1.700495719909668
415907.22553011135;-15.827381134033203;47.6926258;-2.8185009;2.281198740005493
416007.22553011135;-16.324588775634766;47.6926258;-2.8185009;2.5281193256378174
416107.22553011135;-16.833301544189453;47.6926258;-2.8185009;2.4049272537231445
416207.22553011135;-15.272848129272461;47.6926142;-2.8184801;2.060253143310547
416307.22553011135;-12.801692962646484;47.6926032;-2.8184599;1.504624605178833
416407.22553011135;-13.442605972290039;47.6926032;-2.8184599;0.5979754328727722
416507.22553011135;-14.772858619689941;47.6925933;-2.8184392;0.09910129010677338
416607.22553011135;-15.587026596069336;47.6925933;-2.8184392;0.002525408985093236
416707.22553011135;-16.54884910583496;47.6925844;-2.8184188;-0.3960001468658447
416807.22553011135;-16.622133255004883;47.6925844;-2.8184188;-0.5474977493286133
416907.22553011135;-16.888141632080078;47.6925759;-2.8183992;-0.5124449133872986
417007.22553011135;-17.260862350463867;47.6925759;-2.8183992;-0.2423560619354248
